"y","ind","cluster","period","period1","period2","treatment"
-0.569516829279608,26,6,1,1,0,1
-0.0553671305770765,27,6,1,1,0,1
0.0251254550523927,28,6,1,1,0,1
-1.29223877321297,29,6,1,1,0,1
0.292599767888845,30,6,1,1,0,1
0.844291339285288,31,6,1,1,0,1
-2.3339287336995,32,6,1,1,0,1
-0.376929489281018,33,6,1,1,0,1
-1.13032341715859,34,6,1,1,0,1
-0.0428200674805398,35,6,1,1,0,1
1.20899880498608,36,6,1,1,0,1
-0.0787299953253566,37,6,1,1,0,1
-0.704683908869716,38,6,1,1,0,1
-0.744784364398633,39,6,1,1,0,1
1.81673277135728,40,6,1,1,0,1
1.92783522492915,41,6,1,1,0,1
0.882585789635161,42,6,1,1,0,1
0.852128204791291,43,6,1,1,0,1
0.645736338776766,44,6,1,1,0,1
-2.35060798421221,45,6,1,1,0,1
-1.5727003091577,46,6,1,1,0,1
1.50907967947025,47,6,1,1,0,1
0.571951503403939,48,6,1,1,0,1
0.471981684849923,49,6,1,1,0,1
0.398454463322923,50,6,1,1,0,1
0.400234096769947,51,6,1,1,0,1
-0.479411463520893,52,6,1,1,0,1
-1.18365332461291,53,6,1,1,0,1
-0.862227905836336,54,6,1,1,0,1
0.566384268827208,55,6,1,1,0,1
2.61593195714499,56,6,1,1,0,1
0.933531963004171,57,6,1,1,0,1
-0.708958128644982,58,6,1,1,0,1
2.78425732351048,59,6,1,1,0,1
0.168231706694683,60,6,1,1,0,1
0.529185285902954,61,6,1,1,0,1
0.162987318641751,62,6,1,1,0,1
1.67593040648102,63,6,1,1,0,1
0.92270321185711,64,6,1,1,0,1
1.12567805652405,65,6,1,1,0,1
-1.19018670679229,1,6,2,0,1,0
0.117309944020778,2,6,2,0,1,0
0.134854412586727,3,6,2,0,1,0
-0.461233643821827,4,6,2,0,1,0
0.978266442454393,5,6,2,0,1,0
-1.06096648100237,6,6,2,0,1,0
0.288216322619997,7,6,2,0,1,0
-0.461609603275989,8,6,2,0,1,0
0.202066589461088,9,6,2,0,1,0
0.0166265588045341,10,6,2,0,1,0
-0.0424648043419464,11,6,2,0,1,0
-0.360852645187887,12,6,2,0,1,0
-1.1686629813401,13,6,2,0,1,0
1.1351658980389,14,6,2,0,1,0
0.302018659293747,15,6,2,0,1,0
0.401048590010173,16,6,2,0,1,0
-0.967271177372908,17,6,2,0,1,0
-0.497182587110887,18,6,2,0,1,0
0.238095428813777,19,6,2,0,1,0
-0.996277624083568,20,6,2,0,1,0
-0.910482677661582,21,6,2,0,1,0
-0.222187486564942,22,6,2,0,1,0
-2.34806063439801,23,6,2,0,1,0
-0.798583804461874,24,6,2,0,1,0
-0.635279622300225,25,6,2,0,1,0
0.306285190023204,26,6,2,0,1,0
-1.08776131012149,27,6,2,0,1,0
0.747013225955553,28,6,2,0,1,0
1.54440726551086,29,6,2,0,1,0
-0.486387047621481,30,6,2,0,1,0
1.66221476917235,31,6,2,0,1,0
1.14391256003933,32,6,2,0,1,0
1.20948536029927,33,6,2,0,1,0
-1.2563160126666,34,6,2,0,1,0
-1.08944918132072,35,6,2,0,1,0
-2.27874471589434,36,6,2,0,1,0
-0.194838263006218,37,6,2,0,1,0
-0.058010954992665,38,6,2,0,1,0
0.721458394801717,39,6,2,0,1,0
1.47137294608124,40,6,2,0,1,0
1.12767678601667,41,6,2,0,1,0
0.239061678192981,42,6,2,0,1,0
-0.0780582373314651,43,6,2,0,1,0
1.03335276098005,44,6,2,0,1,0
-1.42452801297659,45,6,2,0,1,0
-0.867313324240175,46,6,2,0,1,0
0.604291244146842,47,6,2,0,1,0
0.394401451908576,48,6,2,0,1,0
-1.66677854956269,49,6,2,0,1,0
-0.181906948767161,50,6,2,0,1,0
-1.46693583230002,51,6,2,0,1,0
0.189839017924291,52,6,2,0,1,0
0.850003509391524,53,6,2,0,1,0
-0.158477228340509,54,6,2,0,1,0
0.236435709251756,55,6,2,0,1,0
-0.0836701381614855,56,6,2,0,1,0
-0.251801529542868,57,6,2,0,1,0
-0.768006536848926,58,6,2,0,1,0
-0.0253076254103851,59,6,2,0,1,0
-0.620180378085368,60,6,2,0,1,0
0.337958455799619,61,6,2,0,1,0
0.599423079523877,62,6,2,0,1,0
-0.551914674043013,63,6,2,0,1,0
0.29843629768967,64,6,2,0,1,0
0.61572725367476,65,6,2,0,1,0
-1.02150921813527,1,7,1,1,0,1
-0.724161892312516,2,7,1,1,0,1
-0.321003002377379,3,7,1,1,0,1
-0.635033431247621,4,7,1,1,0,1
-0.53509473324048,5,7,1,1,0,1
0.99426922689017,6,7,1,1,0,1
-2.20893419622213,7,7,1,1,0,1
-0.173778138743055,8,7,1,1,0,1
-0.0488177291152543,9,7,1,1,0,1
-0.174138825116085,10,7,1,1,0,1
-1.26431307114656,11,7,1,1,0,1
-0.976508656624935,12,7,1,1,0,1
-1.52012709528607,13,7,1,1,0,1
-0.790602286183614,14,7,1,1,0,1
0.347829451491901,15,7,1,1,0,1
-2.15116857287391,16,7,1,1,0,1
-0.519153287150891,17,7,1,1,0,1
-0.695627942214981,18,7,1,1,0,1
-0.869845614449548,19,7,1,1,0,1
-0.990270172189758,20,7,1,1,0,1
-1.1320659802436,21,7,1,1,0,1
-0.801421355837128,22,7,1,1,0,1
-1.21181055678089,23,7,1,1,0,1
-0.54760123919281,24,7,1,1,0,1
-0.0368913363659123,25,7,1,1,0,1
-1.43284277361273,26,7,1,1,0,1
1.56095853687429,27,7,1,1,0,1
0.0287918815237158,28,7,1,1,0,1
1.08049527796224,29,7,1,1,0,1
0.184022292105575,30,7,1,1,0,1
0.721641593698328,31,7,1,1,0,1
0.477392396916721,32,7,1,1,0,1
0.677246252418034,33,7,1,1,0,1
-0.444492360980017,34,7,1,1,0,1
0.877663659454524,35,7,1,1,0,1
0.599777155178954,36,7,1,1,0,1
0.946993385426419,37,7,1,1,0,1
-1.55225958554762,38,7,1,1,0,1
0.0345000061059145,39,7,1,1,0,1
-0.212462203425253,40,7,1,1,0,1
0.222024245216764,41,7,1,1,0,1
-0.174223787412958,42,7,1,1,0,1
-0.791827883274697,43,7,1,1,0,1
-0.186686103551733,44,7,1,1,0,1
-1.8300067853933,45,7,1,1,0,1
-1.87545135662984,46,7,1,1,0,1
-0.281165499149993,47,7,1,1,0,1
-0.274302585295717,48,7,1,1,0,1
-1.49558740498262,49,7,1,1,0,1
-0.663908286417361,50,7,1,1,0,1
-0.0422770100924943,51,7,1,1,0,1
0.762931425163688,52,7,1,1,0,1
-1.80008847359948,53,7,1,1,0,1
-1.85825700853548,54,7,1,1,0,1
-0.93035877468945,55,7,1,1,0,1
-2.86703754734428,56,7,1,1,0,1
-2.53290744391246,57,7,1,1,0,1
0.425260958124434,58,7,1,1,0,1
1.3504609100793,59,7,1,1,0,1
-0.287391907995215,60,7,1,1,0,1
0.409604000745217,61,7,1,1,0,1
-1.80794685823958,62,7,1,1,0,1
0.421421788637338,63,7,1,1,0,1
0.00671288014591898,64,7,1,1,0,1
-0.684209817689924,65,7,1,1,0,1
-1.09682217478302,1,7,2,0,1,0
0.0739672961452653,2,7,2,0,1,0
-2.04865928296856,3,7,2,0,1,0
-2.76597447542178,4,7,2,0,1,0
-1.09000553770861,5,7,2,0,1,0
-0.0873875779402123,6,7,2,0,1,0
-0.682942898479901,7,7,2,0,1,0
-1.9999115344216,8,7,2,0,1,0
-2.28014769047825,9,7,2,0,1,0
-1.26636692217526,10,7,2,0,1,0
-1.25648593222724,11,7,2,0,1,0
-0.280972477514194,12,7,2,0,1,0
-1.31040229849641,13,7,2,0,1,0
-0.36763527199304,14,7,2,0,1,0
-0.115922875746748,15,7,2,0,1,0
-1.22487125179794,16,7,2,0,1,0
-1.74777614537829,17,7,2,0,1,0
-2.16714837613359,18,7,2,0,1,0
-0.486264093882091,19,7,2,0,1,0
-0.576149502279079,20,7,2,0,1,0
-0.659057140207441,21,7,2,0,1,0
0.45908610104568,22,7,2,0,1,0
-1.18161005230925,23,7,2,0,1,0
0.0482314124344087,24,7,2,0,1,0
1.03075615100894,25,7,2,0,1,0
-1.24119078648055,26,7,2,0,1,0
-0.558436875079729,27,7,2,0,1,0
-1.93889371694452,28,7,2,0,1,0
-3.25659523004323,29,7,2,0,1,0
-1.64503180633778,30,7,2,0,1,0
-2.41569385123627,31,7,2,0,1,0
0.423820022439268,32,7,2,0,1,0
0.589471108927377,33,7,2,0,1,0
-0.245539345539012,34,7,2,0,1,0
1.239644914877,35,7,2,0,1,0
-2.38837786953124,36,7,2,0,1,0
0.282426616485752,37,7,2,0,1,0
-1.35181071329495,38,7,2,0,1,0
-1.24569641149589,39,7,2,0,1,0
-0.322735090626726,40,7,2,0,1,0
-2.03392893403538,41,7,2,0,1,0
0.716971995312006,42,7,2,0,1,0
0.157796389247403,43,7,2,0,1,0
-1.24018435714066,44,7,2,0,1,0
-1.61972676880783,45,7,2,0,1,0
-0.368663603558264,46,7,2,0,1,0
-1.2284088446479,47,7,2,0,1,0
-0.0750836901292858,48,7,2,0,1,0
-0.670904897869306,49,7,2,0,1,0
0.575641548249451,50,7,2,0,1,0
-1.64614911783507,51,7,2,0,1,0
-1.61837668481968,52,7,2,0,1,0
-1.68055242554272,53,7,2,0,1,0
-0.698316783603139,54,7,2,0,1,0
-1.04093214636194,55,7,2,0,1,0
-1.66948555188768,56,7,2,0,1,0
-3.01509068053169,57,7,2,0,1,0
-1.44942321464644,58,7,2,0,1,0
-1.16850648018845,59,7,2,0,1,0
-0.431336590136423,60,7,2,0,1,0
0.173664585571965,61,7,2,0,1,0
0.0822364409820491,62,7,2,0,1,0
-0.497539904485348,63,7,2,0,1,0
0.546454774941065,64,7,2,0,1,0
-1.56817311123759,65,7,2,0,1,0
0.873189030042295,1,8,1,1,0,1
0.108738810009346,2,8,1,1,0,1
-0.050318378997541,3,8,1,1,0,1
0.146388658315246,4,8,1,1,0,1
-1.36166535177795,5,8,1,1,0,1
0.184888563435022,6,8,1,1,0,1
0.107762604205057,7,8,1,1,0,1
-0.890787787013203,8,8,1,1,0,1
-0.183418923796321,9,8,1,1,0,1
0.604337815218243,10,8,1,1,0,1
-2.00855431687523,11,8,1,1,0,1
-0.103295724802083,12,8,1,1,0,1
-0.491000337329179,13,8,1,1,0,1
-0.596057507246855,14,8,1,1,0,1
-1.07839524550502,15,8,1,1,0,1
-0.838905911770208,16,8,1,1,0,1
-0.992476933291225,17,8,1,1,0,1
-2.35453536659378,18,8,1,1,0,1
-1.14818297115906,19,8,1,1,0,1
-0.402835082992023,20,8,1,1,0,1
-1.08387199662382,21,8,1,1,0,1
-1.37491306489469,22,8,1,1,0,1
0.187232700673301,23,8,1,1,0,1
0.0626938143422974,24,8,1,1,0,1
-1.33112930340307,25,8,1,1,0,1
0.458306300341574,26,8,1,1,0,1
1.54132042218647,27,8,1,1,0,1
-1.16403878829811,28,8,1,1,0,1
-1.17090599910529,29,8,1,1,0,1
-0.433752942668485,30,8,1,1,0,1
-1.39667583518188,31,8,1,1,0,1
-0.951040010354245,32,8,1,1,0,1
0.220895462959068,33,8,1,1,0,1
-0.691986051948587,34,8,1,1,0,1
-0.14960299752575,35,8,1,1,0,1
-1.4037943087297,36,8,1,1,0,1
-0.636415559780986,37,8,1,1,0,1
-0.549041387600173,38,8,1,1,0,1
-2.02012714926002,39,8,1,1,0,1
-0.510728774241148,40,8,1,1,0,1
-0.754455988524198,41,8,1,1,0,1
-0.158156782642756,42,8,1,1,0,1
0.329745004270515,43,8,1,1,0,1
-1.20074425705164,44,8,1,1,0,1
-1.4200225631604,45,8,1,1,0,1
-1.07196715387937,46,8,1,1,0,1
-0.0952662956359396,47,8,1,1,0,1
-0.648095772510535,48,8,1,1,0,1
-0.332276812392262,49,8,1,1,0,1
-2.30531669796058,50,8,1,1,0,1
-0.603370854356403,51,8,1,1,0,1
0.404886166959973,52,8,1,1,0,1
-0.172993574143499,53,8,1,1,0,1
-1.14729179881605,54,8,1,1,0,1
-1.0915133210278,55,8,1,1,0,1
-0.713608231943089,56,8,1,1,0,1
-0.839087031729175,57,8,1,1,0,1
-0.890108767512352,58,8,1,1,0,1
1.50669755254907,59,8,1,1,0,1
-0.397633345381891,60,8,1,1,0,1
-0.617514363608982,61,8,1,1,0,1
-2.53304671347074,62,8,1,1,0,1
0.083715903000195,63,8,1,1,0,1
-0.888734440769537,64,8,1,1,0,1
0.000853431518192838,65,8,1,1,0,1
0.326758455394365,1,8,2,0,1,0
-0.348159894354858,2,8,2,0,1,0
0.552156236013146,3,8,2,0,1,0
0.141894424106332,4,8,2,0,1,0
-0.23580729991009,5,8,2,0,1,0
-0.653174831494819,6,8,2,0,1,0
1.98923078306672,7,8,2,0,1,0
-1.26357232135867,8,8,2,0,1,0
0.37315930874107,9,8,2,0,1,0
0.188811207677608,10,8,2,0,1,0
0.434459809996783,11,8,2,0,1,0
1.1504748920629,12,8,2,0,1,0
-0.535507275275148,13,8,2,0,1,0
-0.217301246184437,14,8,2,0,1,0
1.07629459457513,15,8,2,0,1,0
0.155559746598,16,8,2,0,1,0
-1.05526050398732,17,8,2,0,1,0
-0.780130958327651,18,8,2,0,1,0
0.736294720087123,19,8,2,0,1,0
1.29036020761513,20,8,2,0,1,0
-2.52627982201102,21,8,2,0,1,0
-0.28507388714249,22,8,2,0,1,0
-0.430628989273211,23,8,2,0,1,0
0.916567942979622,24,8,2,0,1,0
-0.108622322672228,25,8,2,0,1,0
-1.14313764702833,26,8,2,0,1,0
-0.318944240191544,27,8,2,0,1,0
-0.43183814903844,28,8,2,0,1,0
0.395495384591899,29,8,2,0,1,0
1.44036399759392,30,8,2,0,1,0
0.703944947174655,31,8,2,0,1,0
0.795469247679137,32,8,2,0,1,0
0.826172206501472,33,8,2,0,1,0
-0.379860776562006,34,8,2,0,1,0
0.0754565601757667,35,8,2,0,1,0
0.336987043738985,36,8,2,0,1,0
-0.199539241128686,37,8,2,0,1,0
0.195692209253621,38,8,2,0,1,0
-1.25848000055035,39,8,2,0,1,0
-0.549076219573557,40,8,2,0,1,0
-0.577403602864795,41,8,2,0,1,0
-0.650379412859055,42,8,2,0,1,0
-0.0479075976500329,43,8,2,0,1,0
-1.95361867034095,44,8,2,0,1,0
-1.0266977266842,45,8,2,0,1,0
-0.342857851391664,46,8,2,0,1,0
-1.33188908962905,47,8,2,0,1,0
-1.56384645679222,48,8,2,0,1,0
0.497294670356986,49,8,2,0,1,0
1.54179855644491,50,8,2,0,1,0
0.00775990366342919,51,8,2,0,1,0
-1.14925981412046,52,8,2,0,1,0
-1.31169729557477,53,8,2,0,1,0
-1.97316726949348,54,8,2,0,1,0
-0.581619555073016,55,8,2,0,1,0
0.714437472905317,56,8,2,0,1,0
-0.597128232571163,57,8,2,0,1,0
0.320897722536869,58,8,2,0,1,0
-0.831590202998592,59,8,2,0,1,0
-1.3836029238484,60,8,2,0,1,0
0.309340766187978,61,8,2,0,1,0
-2.42072049110396,62,8,2,0,1,0
-0.228116756413518,63,8,2,0,1,0
-0.176081194316192,64,8,2,0,1,0
-1.07606730392994,65,8,2,0,1,0
-0.0257681673146935,1,9,1,1,0,1
1.13207148439664,2,9,1,1,0,1
0.480691821490142,3,9,1,1,0,1
-0.705856177135131,4,9,1,1,0,1
1.27827939043132,5,9,1,1,0,1
-1.35993591787491,6,9,1,1,0,1
-1.40938135984897,7,9,1,1,0,1
0.445210219394301,8,9,1,1,0,1
-0.673942698224554,9,9,1,1,0,1
0.269743941879774,10,9,1,1,0,1
0.264475925360878,11,9,1,1,0,1
0.64770815259109,12,9,1,1,0,1
1.71339288115421,13,9,1,1,0,1
1.19251388258799,14,9,1,1,0,1
1.68309673532265,15,9,1,1,0,1
-0.801751123761936,16,9,1,1,0,1
0.0670652922605929,17,9,1,1,0,1
1.07475546613313,18,9,1,1,0,1
-1.22579250978527,19,9,1,1,0,1
-0.936183644942586,20,9,1,1,0,1
0.137666993523498,21,9,1,1,0,1
-1.14315579174432,22,9,1,1,0,1
0.111579424367887,23,9,1,1,0,1
-0.257275638283445,24,9,1,1,0,1
-0.4613001952308,25,9,1,1,0,1
-0.482930347012145,26,9,1,1,0,1
-0.475405167645208,27,9,1,1,0,1
-0.593977341600433,28,9,1,1,0,1
0.728052681737367,29,9,1,1,0,1
1.10924918765876,30,9,1,1,0,1
-1.40775941756172,31,9,1,1,0,1
-0.984941039110847,32,9,1,1,0,1
-0.279248733925228,33,9,1,1,0,1
0.706951905633644,34,9,1,1,0,1
0.644111101027303,35,9,1,1,0,1
-0.0731464685466514,36,9,1,1,0,1
-0.767368643411373,37,9,1,1,0,1
-0.411192056676254,38,9,1,1,0,1
0.624947403855644,39,9,1,1,0,1
-0.721854491634852,40,9,1,1,0,1
-1.26444597376949,41,9,1,1,0,1
1.06141526345444,42,9,1,1,0,1
-0.457260291917745,43,9,1,1,0,1
1.41283214910297,44,9,1,1,0,1
1.36161266211973,45,9,1,1,0,1
1.47776800299309,46,9,1,1,0,1
0.0098974387403401,47,9,1,1,0,1
-0.36528401074704,48,9,1,1,0,1
0.628237502263708,49,9,1,1,0,1
0.211501139096264,50,9,1,1,0,1
2.780080987236,51,9,1,1,0,1
-0.947535552646175,52,9,1,1,0,1
1.13687625521866,53,9,1,1,0,1
0.40100803022292,54,9,1,1,0,1
1.21598644827493,55,9,1,1,0,1
-0.410607887731626,56,9,1,1,0,1
-0.343423152744768,57,9,1,1,0,1
-0.0857704956250595,58,9,1,1,0,1
-0.573030059460468,59,9,1,1,0,1
2.79323018087174,60,9,1,1,0,1
1.29801462200069,61,9,1,1,0,1
0.800171498982345,62,9,1,1,0,1
-0.211479078556735,63,9,1,1,0,1
-1.61228667618534,64,9,1,1,0,1
0.555263294923045,65,9,1,1,0,1
-0.600602608804773,1,9,2,0,1,0
-0.357617630869797,2,9,2,0,1,0
-1.21927436322182,3,9,2,0,1,0
-1.27029430452005,4,9,2,0,1,0
0.803375223841778,5,9,2,0,1,0
-1.26107987517065,6,9,2,0,1,0
0.125781054023772,7,9,2,0,1,0
1.13029477843735,8,9,2,0,1,0
-0.845973778988247,9,9,2,0,1,0
-1.39032338805189,10,9,2,0,1,0
1.66196812996675,11,9,2,0,1,0
-0.774889992460942,12,9,2,0,1,0
0.545704931362891,13,9,2,0,1,0
-0.667085569036318,14,9,2,0,1,0
-0.401562370816588,15,9,2,0,1,0
1.20854370201592,16,9,2,0,1,0
-0.560994013973261,17,9,2,0,1,0
-0.756024614996655,18,9,2,0,1,0
0.262272517848877,19,9,2,0,1,0
-2.03148580252583,20,9,2,0,1,0
-0.217834337538491,21,9,2,0,1,0
-0.490804568734073,22,9,2,0,1,0
-0.51184173661231,23,9,2,0,1,0
-0.439973615503945,24,9,2,0,1,0
-0.564781909558296,25,9,2,0,1,0
-1.28167767604651,26,9,2,0,1,0
0.740007892850017,27,9,2,0,1,0
-1.92848665143653,28,9,2,0,1,0
0.738743510140642,29,9,2,0,1,0
0.0770278291914708,30,9,2,0,1,0
-2.08888063735923,31,9,2,0,1,0
0.0764019130406963,32,9,2,0,1,0
0.42306248131096,33,9,2,0,1,0
1.69455940962711,34,9,2,0,1,0
-0.315696554558634,35,9,2,0,1,0
-1.23412723340169,36,9,2,0,1,0
-0.320479940787166,37,9,2,0,1,0
-1.6081333388114,38,9,2,0,1,0
-1.21756311036193,39,9,2,0,1,0
-0.991630417518047,40,9,2,0,1,0
0.290133868317117,41,9,2,0,1,0
0.277334555690728,42,9,2,0,1,0
1.0876812950104,43,9,2,0,1,0
1.01176635416326,44,9,2,0,1,0
-0.0014224382097805,45,9,2,0,1,0
0.047363533957635,46,9,2,0,1,0
-1.03775709503336,47,9,2,0,1,0
-1.2264842342742,48,9,2,0,1,0
0.235120141384866,49,9,2,0,1,0
1.20723548211359,50,9,2,0,1,0
-0.315744206998914,51,9,2,0,1,0
0.620105348961742,52,9,2,0,1,0
1.59323717007274,53,9,2,0,1,0
-1.4345226718045,54,9,2,0,1,0
0.371122035393324,55,9,2,0,1,0
0.558283081108935,56,9,2,0,1,0
-0.258551210454631,57,9,2,0,1,0
0.498109928627554,58,9,2,0,1,0
-1.35795177790068,59,9,2,0,1,0
-0.182179155675285,60,9,2,0,1,0
0.0395154909868036,61,9,2,0,1,0
0.256023450201993,62,9,2,0,1,0
-1.92214213516832,63,9,2,0,1,0
-0.76078697926988,64,9,2,0,1,0
-0.752859592556016,65,9,2,0,1,0
0.705798709804177,1,10,1,1,0,1
1.33204423842159,2,10,1,1,0,1
0.446962076927084,3,10,1,1,0,1
-0.11667193911154,4,10,1,1,0,1
-0.863970125401717,5,10,1,1,0,1
0.0115944494849413,6,10,1,1,0,1
-1.51668854465466,7,10,1,1,0,1
-0.0273829202858518,8,10,1,1,0,1
0.892883702033862,9,10,1,1,0,1
-0.872211376580222,10,10,1,1,0,1
-0.323089293602204,11,10,1,1,0,1
0.0895341205398622,12,10,1,1,0,1
0.558212136866435,13,10,1,1,0,1
-0.730399796862531,14,10,1,1,0,1
1.22904749068942,15,10,1,1,0,1
1.46607007858585,16,10,1,1,0,1
1.01869179095004,17,10,1,1,0,1
-0.403312894721327,18,10,1,1,0,1
0.0150002312107518,19,10,1,1,0,1
0.59419782250518,20,10,1,1,0,1
0.196331814733334,21,10,1,1,0,1
1.616460733404,22,10,1,1,0,1
-0.190927406542506,23,10,1,1,0,1
-0.040064552843758,24,10,1,1,0,1
-1.50698491899985,25,10,1,1,0,1
1.05155679208402,26,10,1,1,0,1
-1.29777306740189,27,10,1,1,0,1
1.24200589184336,28,10,1,1,0,1
-0.429452050856442,29,10,1,1,0,1
-0.317582508200605,30,10,1,1,0,1
-1.73937497394904,31,10,1,1,0,1
-0.484592003861998,32,10,1,1,0,1
-2.02681902251651,33,10,1,1,0,1
-0.175131934092634,34,10,1,1,0,1
-0.434977294667019,35,10,1,1,0,1
1.14629842034646,36,10,1,1,0,1
1.47279160547885,37,10,1,1,0,1
-0.825171675272945,38,10,1,1,0,1
0.121051418487151,39,10,1,1,0,1
-0.78341793975165,40,10,1,1,0,1
0.0716963717334832,41,10,1,1,0,1
-0.561308193219292,42,10,1,1,0,1
1.55480661997579,43,10,1,1,0,1
0.797385512222178,44,10,1,1,0,1
-0.410544693369605,45,10,1,1,0,1
-0.200155822972886,46,10,1,1,0,1
-0.405947913571333,47,10,1,1,0,1
-0.581351930371549,48,10,1,1,0,1
1.19687923054587,49,10,1,1,0,1
0.702498486352443,50,10,1,1,0,1
-1.01912680449735,51,10,1,1,0,1
1.19206045564993,52,10,1,1,0,1
-0.389050632070776,53,10,1,1,0,1
-1.58757766414305,54,10,1,1,0,1
1.14190530580549,55,10,1,1,0,1
0.141962208938126,56,10,1,1,0,1
-0.820911468751708,57,10,1,1,0,1
1.08116252035439,58,10,1,1,0,1
0.354131445689171,59,10,1,1,0,1
-0.175743658096363,60,10,1,1,0,1
0.435853227062492,61,10,1,1,0,1
1.04208293241938,62,10,1,1,0,1
-1.29021035746384,63,10,1,1,0,1
1.70841727661856,64,10,1,1,0,1
0.381685239956339,65,10,1,1,0,1
1.48741053529962,1,10,2,0,1,0
-0.561470537900142,2,10,2,0,1,0
-0.722431764341898,3,10,2,0,1,0
0.63024482719697,4,10,2,0,1,0
0.690166314413425,5,10,2,0,1,0
-2.72175053481633,6,10,2,0,1,0
-0.230613884061146,7,10,2,0,1,0
0.721221119890779,8,10,2,0,1,0
0.443229177702789,9,10,2,0,1,0
0.181638140864254,10,10,2,0,1,0
-0.393936743670493,11,10,2,0,1,0
0.985077081352499,12,10,2,0,1,0
-0.0453044315255857,13,10,2,0,1,0
1.37784792400095,14,10,2,0,1,0
0.143511356640107,15,10,2,0,1,0
-0.808367644938824,16,10,2,0,1,0
0.880830327834464,17,10,2,0,1,0
-0.950243568519982,18,10,2,0,1,0
-0.816045574246627,19,10,2,0,1,0
-0.323133695963597,20,10,2,0,1,0
-1.70271745005376,21,10,2,0,1,0
-0.324856199158752,22,10,2,0,1,0
-0.304780011669654,23,10,2,0,1,0
0.591051701566229,24,10,2,0,1,0
-0.211126829478457,25,10,2,0,1,0
0.256617616206645,26,10,2,0,1,0
-1.12532854018083,27,10,2,0,1,0
0.561372199723207,28,10,2,0,1,0
0.677269059506204,29,10,2,0,1,0
-0.408072575639667,30,10,2,0,1,0
0.456991562721808,31,10,2,0,1,0
-1.50736001486934,32,10,2,0,1,0
-0.47999563292131,33,10,2,0,1,0
0.599453217727035,34,10,2,0,1,0
-0.714448332010889,35,10,2,0,1,0
0.155553162481112,36,10,2,0,1,0
-0.955282655205632,37,10,2,0,1,0
0.589367345710484,38,10,2,0,1,0
1.18825420415529,39,10,2,0,1,0
0.832456199519465,40,10,2,0,1,0
0.724751412505158,41,10,2,0,1,0
-1.48764776725546,42,10,2,0,1,0
0.072368049971175,43,10,2,0,1,0
1.00812562066791,44,10,2,0,1,0
-1.0663501752528,45,10,2,0,1,0
-0.955456302142369,46,10,2,0,1,0
0.245330759906133,47,10,2,0,1,0
0.471296335591269,48,10,2,0,1,0
0.400698028193253,49,10,2,0,1,0
-0.82311163502332,50,10,2,0,1,0
0.128780327577247,51,10,2,0,1,0
-1.65240033520681,52,10,2,0,1,0
-2.19928006242702,53,10,2,0,1,0
-1.84931346273571,54,10,2,0,1,0
-0.711731903792474,55,10,2,0,1,0
-0.298486047967247,56,10,2,0,1,0
-0.513999544421663,57,10,2,0,1,0
-1.4239990855502,58,10,2,0,1,0
0.927016253541048,59,10,2,0,1,0
0.533252500753393,60,10,2,0,1,0
0.931456608137294,61,10,2,0,1,0
-1.52985763044349,62,10,2,0,1,0
-1.20187351625029,63,10,2,0,1,0
-1.34699337433485,64,10,2,0,1,0
0.243960728067085,65,10,2,0,1,0
-0.830789866111931,1,11,1,1,0,0
-0.152628766113708,2,11,1,1,0,0
0.46030101351513,3,11,1,1,0,0
1.48790212606624,4,11,1,1,0,0
-0.23755202553728,5,11,1,1,0,0
0.340166081018908,6,11,1,1,0,0
0.0491513233309907,7,11,1,1,0,0
-1.26693441815005,8,11,1,1,0,0
-0.438139676267986,9,11,1,1,0,0
-2.22515600725891,10,11,1,1,0,0
0.130309411046455,11,11,1,1,0,0
0.290034206087131,12,11,1,1,0,0
0.475505082501067,13,11,1,1,0,0
-1.96013802245229,14,11,1,1,0,0
0.0357617359275072,15,11,1,1,0,0
1.28883173893028,16,11,1,1,0,0
0.0411602694554937,17,11,1,1,0,0
-1.65241298452544,18,11,1,1,0,0
-1.7455374376841,19,11,1,1,0,0
-1.92287936437566,20,11,1,1,0,0
-0.233640939796848,21,11,1,1,0,0
0.311667173625638,22,11,1,1,0,0
-0.391437580725756,23,11,1,1,0,0
-0.987224930734304,24,11,1,1,0,0
1.21198683077938,25,11,1,1,0,0
-0.640211356381591,26,11,1,1,0,0
-1.59488054765509,27,11,1,1,0,0
-1.18474786496864,28,11,1,1,0,0
-0.815419065509326,29,11,1,1,0,0
0.82278060863805,30,11,1,1,0,0
-0.691422659746408,31,11,1,1,0,0
-1.41723411492857,32,11,1,1,0,0
-1.8087108283128,33,11,1,1,0,0
-0.329115877356819,34,11,1,1,0,0
-0.0191696954525,35,11,1,1,0,0
-0.385432150663189,36,11,1,1,0,0
0.786834411103113,37,11,1,1,0,0
0.149110072471441,38,11,1,1,0,0
1.33649297862878,39,11,1,1,0,0
-0.205610676303823,40,11,1,1,0,0
-1.17554404669122,41,11,1,1,0,0
-0.409525544234635,42,11,1,1,0,0
0.140338213567543,43,11,1,1,0,0
-0.0208720126800988,44,11,1,1,0,0
-1.18009942751269,45,11,1,1,0,0
0.133501841315791,46,11,1,1,0,0
-0.549557529582959,47,11,1,1,0,0
-1.05415302682732,48,11,1,1,0,0
-1.09133181965121,49,11,1,1,0,0
-1.35060312827265,50,11,1,1,0,0
-0.388315985942243,51,11,1,1,0,0
